"Data","R.lowerCI","R.medio","R.upperCI","Consolidato"
2020-02-28,0.636560863084668,2.33629172368925,5.12072687804065,"Si"
2020-02-29,0.540282649591399,1.98293353533642,4.34622994586098,"Si"
2020-03-01,0.974130034493589,2.65443274475843,5.16213379134489,"Si"
2020-03-02,1.3267610098498,3.07313370645319,5.54035122390993,"Si"
2020-03-03,1.54094153384395,3.21338192060792,5.48999985279301,"Si"
2020-03-04,1.62752945293992,3.14976483516926,5.16614939947046,"Si"
2020-03-05,1.62975573405642,2.98102797557987,4.73353086716059,"Si"
2020-03-06,1.85238178617239,3.12552092643453,4.72624723401926,"Si"
2020-03-07,2.15734590894421,3.3670709784083,4.84174886389754,"Si"
2020-03-08,2.07018385101463,3.11543487766544,4.3709086739037,"Si"
2020-03-09,1.94705804710876,2.84657917303017,3.91422654277157,"Si"
2020-03-10,1.7635367278984,2.53186498231611,3.43694103656947,"Si"
2020-03-11,1.82306800286824,2.52953731660658,3.34989816257943,"Si"
2020-03-12,1.78725374730046,2.42398304770318,3.15622976188668,"Si"
2020-03-13,1.91863411194902,2.52038535958511,3.20295910204942,"Si"
2020-03-14,2.25245396524381,2.84505137400201,3.50580663451808,"Si"
2020-03-15,2.17757380780707,2.70459825926851,3.28787845220739,"Si"
2020-03-16,2.06558964563999,2.53063908944633,3.04219772293587,"Si"
2020-03-17,2.19206412308424,2.6275045718312,3.10180825275364,"Si"
2020-03-18,2.2654501370037,2.66763908014461,3.10220616434479,"Si"
2020-03-19,2.2616415739548,2.62649723569545,3.01823642043515,"Si"
2020-03-20,2.17666839131674,2.50217376908974,2.85002948765964,"Si"
2020-03-21,2.01798770871668,2.30440029264779,2.60954201789437,"Si"
2020-03-22,2.039828883357,2.3046622643618,2.58542479933348,"Si"
2020-03-23,2.02788009329387,2.27144576515252,2.52862483240515,"Si"
2020-03-24,1.83316745514602,2.04751421852414,2.27354103415906,"Si"
2020-03-25,1.59274482404163,1.77928498804424,1.97600574747676,"Si"
2020-03-26,1.49325110379427,1.6637168836367,1.84326316775935,"Si"
2020-03-27,1.38255255898836,1.53868282446771,1.70304513323961,"Si"
2020-03-28,1.17390812526182,1.3120762471938,1.45782037012399,"Si"
2020-03-29,0.94447849748232,1.06495192039362,1.19255195640727,"Si"
2020-03-30,0.775936964995272,0.883543553642961,0.998035762872964,"Si"
2020-03-31,0.681233332338974,0.781799275297355,0.889187685818742,"Si"
2020-04-01,0.637522374724086,0.735451867665612,0.84027578653389,"Si"
2020-04-02,0.587254649511487,0.682569832647379,0.784947786521442,"Si"
2020-04-03,0.504946174976225,0.595245563535615,0.692863455372799,"Si"
2020-04-04,0.552622763767635,0.649339901616811,0.753741379519743,"Si"
2020-04-05,0.581970783579124,0.68382425793814,0.793770162967009,"Si"
2020-04-06,0.579408577973679,0.683792283951181,0.79669373722792,"Si"
2020-04-07,0.592484205703274,0.700846335024633,0.818174483315775,"Si"
2020-04-08,0.59547824339238,0.706973925950699,0.827895982171386,"Si"
2020-04-09,0.56794675005014,0.679770837483224,0.801494769104173,"Si"
2020-04-10,0.572334774576195,0.687579085024002,0.813237265660688,"Si"
2020-04-11,0.575795846362849,0.694483508373547,0.824127617089649,"Si"
2020-04-12,0.566845879000111,0.687801615243643,0.820280139139886,"Si"
2020-04-13,0.578960742552712,0.704436026994919,0.842034422804618,"Si"
2020-04-14,0.547605189223972,0.673031375188049,0.811197634562747,"Si"
2020-04-15,0.506535248669102,0.630739048802877,0.768356821536373,"Si"
2020-04-16,0.49545228163414,0.62204112220864,0.762814432698059,"Si"
2020-04-17,0.475978532096035,0.604120867865306,0.747306650470783,"Si"
2020-04-18,0.365127020003177,0.482085724638974,0.615045458101923,"Si"
2020-04-19,0.369286168783467,0.491574866149371,0.631084768358109,"Si"
2020-04-20,0.374135478847539,0.50248821203785,0.64947849413535,"Si"
2020-04-21,0.452313819040627,0.598782438441963,0.765479833582345,"Si"
2020-04-22,0.508068516199424,0.669090562661164,0.851938148124104,"Si"
2020-04-23,0.44737073557253,0.604713985637718,0.785400502853232,"Si"
2020-04-24,0.616337632143639,0.805753565230529,1.02016186003126,"Si"
2020-04-25,0.907500696029767,1.14103713581304,1.40090979317002,"Si"
2020-04-26,0.962173170035349,1.20457680733763,1.4738027815588,"Si"
2020-04-27,0.921203250825896,1.15826590924132,1.42206244163556,"Si"
2020-04-28,0.787020416229981,1.00585605690346,1.25112901462508,"Si"
2020-04-29,0.771339671030263,0.987620329316881,1.23022423931469,"Si"
2020-04-30,0.709728356242302,0.917673161007211,1.1519278087236,"Si"
2020-05-01,0.507378865792705,0.685827372613442,0.890750298677252,"Si"
2020-05-02,0.244349974403052,0.374062393305587,0.530951810598363,"Si"
2020-05-03,0.199010926015099,0.321495733237081,0.472880081063068,"Si"
2020-05-04,0.243016371471776,0.383358448489119,0.555174111187552,"Si"
2020-05-05,0.325802756544827,0.494384888222155,0.697559207705345,"Si"
2020-05-06,0.292514039041706,0.46144104402998,0.668252186679204,"Si"
2020-05-07,0.303718570090713,0.484635631539424,0.707143541482104,"Si"
2020-05-08,0.276559689391255,0.459351632064725,0.687764479340791,"Si"
2020-05-09,0.283653903201676,0.478608792712004,0.723726871767528,"Si"
2020-05-10,0.357179888324735,0.584749012724518,0.867500116633921,"Si"
2020-05-11,0.244000568970453,0.446307693207445,0.708685480094406,"Si"
2020-05-12,0.144023126520554,0.314967345126187,0.55165442882289,"Si"
2020-05-13,0.214020789657894,0.428730637750704,0.716773552214253,"Si"
