"Data","R.lowerCI","R.medio","R.upperCI","Consolidato"
2020-06-17,0.25613272581644,0.788835457369487,1.61578565739045,"Si"
2020-06-18,0.27270371977912,0.839870667961768,1.7203219843602,"Si"
2020-06-19,0.391282649193435,1.06621645950463,2.07349461965662,"Si"
2020-06-20,0.636136765171312,1.47346305811577,2.65640991808312,"Si"
2020-06-21,0.633110813171577,1.46645414316013,2.64377400495275,"Si"
2020-06-22,0.503806471670244,1.25308826087209,2.33781051296889,"Si"
2020-06-23,0.49466801782327,1.23035872109425,2.29540539378709,"Si"
2020-06-24,0.487110183911862,1.21156056449136,2.26033481695471,"Si"
2020-06-25,0.590092433732793,1.36681205926645,2.46413582640749,"Si"
2020-06-26,0.46976719243377,1.16842435991353,2.17985822508125,"Si"
2020-06-27,0.267345822804449,0.823369461030556,1.68652226955276,"Si"
2020-06-28,0.271661221285708,0.836659989696288,1.71374549512737,"Si"
2020-06-29,0.279705485650865,0.861434648769868,1.76449186868837,"Si"
2020-06-30,0.194456035102295,0.713688276764969,1.56427500226808,"Si"
2020-07-01,0.204502898280724,0.75056205373432,1.64509562021885,"Si"
2020-07-02,0.122799091399001,0.595464480398397,1.43401496270065,"Si"
2020-07-03,0.346605582122608,1.06747301434823,2.18652390700958,"Si"
2020-07-04,0.362817012096169,1.11740084273113,2.28879196336034,"Si"
2020-07-05,0.647807408924651,1.61125333848583,3.00601730252175,"Si"
2020-07-06,0.637809299848389,1.5863856287225,2.95962312971407,"Si"
2020-07-07,0.900655748511204,1.96966387853501,3.44979826861413,"Si"
2020-07-08,0.838066128423121,1.83278526085838,3.21006009632133,"Si"
2020-07-09,0.77428890524463,1.69330944784592,2.96577302608182,"Si"
2020-07-10,0.384574915325716,1.04793837773821,2.03794883168603,"Si"
2020-07-11,0.373874599242747,1.01878080289281,1.98124545403205,"Si"
2020-07-12,0.183789537326071,0.674540330479702,1.47846981846745,"Si"
2020-07-13,0.282089525462293,0.868776994926692,1.77953132653849,"Si"
2020-07-14,0.195876356243318,0.718901108277531,1.57570058160238,"Si"
2020-07-15,0.306492346073762,0.943932600665061,1.93347388666313,"Si"
2020-07-16,0.678956002601836,1.57264387580295,2.83521651003441,"Si"
2020-07-17,0.672226018519246,1.55705543087989,2.80711312496953,"Si"
2020-07-18,0.651054702378921,1.50801699459951,2.71870494412986,"Si"
2020-07-19,0.625551985317083,1.4489458741588,2.61220949495881,"Si"
2020-07-20,0.489501360034783,1.21750799648717,2.27143057890472,"Si"
2020-07-21,0.585904530988706,1.35711175530315,2.44664778453592,"Si"
2020-07-22,0.463864385526427,1.15374265481898,2.15246746132575,"Si"
2020-07-23,0.357307530694694,0.973636758790456,1.8934528377004,"Si"
2020-07-24,0.358508355508911,0.976908918147737,1.89981627803327,"Si"
2020-07-25,0.463846027156163,1.15369699312236,2.15238227307706,"Si"
2020-07-26,0.46564401892681,1.15816903250183,2.16072548480618,"Si"
2020-07-27,0.465735589101862,1.15839678962258,2.16115039740645,"Si"
2020-07-28,0.363776650633942,0.991264635140081,1.92773415688385,"Si"
2020-07-29,0.367356401210879,1.00101919234807,1.94670405901544,"Si"
2020-07-30,0.184461484710833,0.677006497039433,1.4838752073836,"Si"
2020-07-31,0.192335106402859,0.705904090751684,1.54721348116704,"Si"
2020-08-01,0.410032121334557,1.11730739298992,2.17285228268144,"Si"
2020-08-02,0.422328051712102,1.15081289950927,2.23801117877373,"Si"
2020-08-03,0.429234335537086,1.16963201531568,2.27460912755179,"Si"
2020-08-04,0.432673920617784,1.17900463184868,2.29283626124499,"Si"
2020-08-05,0.811076416566264,1.77376086599453,3.10668090689397,"Si"
2020-08-06,1.17070337590218,2.26566733964153,3.71607931976292,"Si"
2020-08-07,1.18635228426329,2.22806783425153,3.59260256929007,"Si"
2020-08-08,0.731099048325908,1.52458767089215,2.60472807016493,"Si"
2020-08-09,0.675002214008646,1.40760688399054,2.4048686949843,"Si"
2020-08-10,0.636327964010814,1.32695805143809,2.26708174970979,"Si"
2020-08-11,0.522229523456226,1.14207523835449,2.00030534287548,"Si"
2020-08-12,0.200901031328433,0.618733340024424,1.26736247365777,"Si"
2020-08-13,0.0783053886131944,0.379710281336249,0.914429395625998,"Si"
