"Data","R.lowerCI","R.medio","R.upperCI","Consolidato"
2020-08-06,1.26318026407269,1.33803954244316,1.41502329974918,"Si"
2020-08-07,1.29616234304536,1.37044932529248,1.44677711212602,"Si"
2020-08-08,1.32753751610203,1.40098875801931,1.47638986107178,"Si"
2020-08-09,1.34256775118352,1.41457168902482,1.48842995081403,"Si"
2020-08-10,1.3316467783235,1.40145028473996,1.47301183690307,"Si"
2020-08-11,1.3193086841349,1.3869237133171,1.45620465114592,"Si"
2020-08-12,1.29494728371688,1.36016431313108,1.42696101982872,"Si"
2020-08-13,1.29471378395807,1.35826222116889,1.42331174131962,"Si"
2020-08-14,1.30220161348573,1.36433835879556,1.42790293365887,"Si"
2020-08-15,1.30386227479234,1.36448559624362,1.42646711812222,"Si"
2020-08-16,1.3357116503218,1.39553238300078,1.45664513536928,"Si"
2020-08-17,1.44789179594509,1.50852877377977,1.57039215793768,"Si"
2020-08-18,1.56655853779029,1.62769633036866,1.68998804201551,"Si"
2020-08-19,1.61613499926527,1.67598403481986,1.73690598327068,"Si"
2020-08-20,1.62480911521386,1.68241409053818,1.74100849018934,"Si"
2020-08-21,1.6362986917772,1.69168029837482,1.74797072362976,"Si"
2020-08-22,1.60011367062146,1.65252350116469,1.70576608645775,"Si"
2020-08-23,1.56421123728857,1.61384052581455,1.66423407750112,"Si"
2020-08-24,1.47774225298215,1.52402193473703,1.57100522680597,"Si"
2020-08-25,1.37596942188422,1.41897606376197,1.46263527368482,"Si"
2020-08-26,1.30165520365178,1.34214341744369,1.38324307572843,"Si"
2020-08-27,1.23142828389357,1.26973207700853,1.30861432595448,"Si"
2020-08-28,1.16096828782894,1.19731369989073,1.23421148376527,"Si"
2020-08-29,1.07889179074438,1.11329498301078,1.14823058702899,"Si"
2020-08-30,1.00488815237587,1.0376594708401,1.07094928235473,"Si"
2020-08-31,0.956935509026777,0.988661511504933,1.02089767215001,"Si"
2020-09-01,0.974050921094473,1.00593309064989,1.03832150583924,"Si"
2020-09-02,0.9733488038218,1.00514315322535,1.03744134289247,"Si"
2020-09-03,0.974857396081357,1.00662789901991,1.03890072678136,"Si"
2020-09-04,0.992820508671739,1.02484537496192,1.05737148952914,"Si"
2020-09-05,1.01764154472475,1.05001222359649,1.08288265332103,"Si"
2020-09-06,1.03564573900081,1.06821422920089,1.10127989108301,"Si"
2020-09-07,1.08895772964205,1.12222142979959,1.15597858287525,"Si"
2020-09-08,1.05911668049965,1.0917174676551,1.12480553374086,"Si"
2020-09-09,1.05925720436162,1.09165214187954,1.12452820747461,"Si"
2020-09-10,1.08591395817158,1.11849800118006,1.15155699222468,"Si"
2020-09-11,1.06946607871161,1.10156026319239,1.13412230831045,"Si"
2020-09-12,1.07803082307556,1.11001383058396,1.14245784940067,"Si"
2020-09-13,1.08054528362192,1.11231928172097,1.14454728548921,"Si"
2020-09-14,1.07995100062241,1.11146553473374,1.14342698533042,"Si"
2020-09-15,1.11467078868165,1.14642920173328,1.17862748838205,"Si"
2020-09-16,1.12344095797963,1.15502727079294,1.18704538623153,"Si"
2020-09-17,1.11913975286188,1.15034523287735,1.18197383431313,"Si"
2020-09-18,1.1370644376978,1.1681888992396,1.19972775728031,"Si"
2020-09-19,1.14835249596199,1.17927878683474,1.21061028097332,"Si"
2020-09-20,1.16258556102103,1.19332854267225,1.22446713174904,"Si"
2020-09-21,1.14614003322407,1.1762738401028,1.20679321450676,"Si"
2020-09-22,1.12261759442434,1.15206548715421,1.18188932086516,"Si"
2020-09-23,1.10754504629022,1.13645320245213,1.16572859907429,"Si"
2020-09-24,1.08307774808775,1.11135958055415,1.1400008511533,"Si"
2020-09-25,1.08630837390396,1.11436608460556,1.14277655681484,"Si"
2020-09-26,1.08295765041053,1.11072381082848,1.13883654112397,"Si"
2020-09-27,1.09253683164487,1.12018879521742,1.1481815257274,"Si"
2020-09-28,1.13874849804235,1.1667329068649,1.19505228460544,"Si"
2020-09-29,1.16803755406949,1.19608476322974,1.22446010081967,"Si"
2020-09-30,1.26352638352857,1.29233692281891,1.32146772092725,"Si"
2020-10-01,1.43463693713907,1.4648223153327,1.49531758846084,"Si"
2020-10-02,1.53508875182666,1.56554870883909,1.59630375111601,"Si"
2020-10-03,1.62776629258406,1.65815158150782,1.68881395462077,"Si"
2020-10-04,1.67467001157758,1.70434183028945,1.73427059498433,"Si"
2020-10-05,1.75494058420858,1.7840579551824,1.813411574635,"Si"
2020-10-06,1.78360229389179,1.81161540463849,1.83984376585483,"Si"
2020-10-07,1.79258116753783,1.81930752757352,1.84622891397588,"Si"
2020-10-08,1.75503775592872,1.78016982344861,1.80547808478722,"Si"
2020-10-09,1.74549495915798,1.76933004527683,1.79332452840184,"Si"
2020-10-10,1.74892924830492,1.77163090572429,1.79447692587705,"Si"
2020-10-11,1.6953182310977,1.71658955413082,1.73799165806336,"Si"
2020-10-12,1.71544205344115,1.73584352045253,1.75636391867184,"Si"
2020-10-13,1.71311371647593,1.73255443127878,1.75210331589376,"Si"
2020-10-14,1.69673238971471,1.71518504196715,1.73373611235896,"Si"
2020-10-15,1.6929155639319,1.71050655454246,1.72818720993366,"Si"
2020-10-16,1.69370957668184,1.71050898506618,1.72739015115516,"Si"
2020-10-17,1.65857716509665,1.67445287633952,1.69040316134851,"Si"
2020-10-18,1.64904517976501,1.66418191986976,1.67938685823722,"Si"
2020-10-19,1.64674544404895,1.66122143990024,1.67575990933853,"Si"
2020-10-20,1.66875072687757,1.68270294920506,1.69671245314653,"Si"
2020-10-21,1.64299827288708,1.65624665336918,1.66954749930283,"Si"
2020-10-22,1.59906709574541,1.61158384614734,1.62414871958746,"Si"
2020-10-23,1.56074303088514,1.57260658006997,1.58451442723256,"Si"
