"Data","R.lowerCI","R.medio","R.upperCI","Consolidato"
2020-11-17,0.729856901122672,0.762921882770555,0.796709081045576,"Si"
2020-11-18,0.700288758423562,0.733163062124249,0.766780824943507,"Si"
2020-11-19,0.677020861008775,0.70992430424461,0.743597500443217,"Si"
2020-11-20,0.659841379934781,0.692988526715027,0.726936573215885,"Si"
2020-11-21,0.638046395167748,0.671377619623305,0.705545511447363,"Si"
2020-11-22,0.624489926294666,0.658275261257542,0.692938085023034,"Si"
2020-11-23,0.588764783642809,0.622439733491521,0.657037960428828,"Si"
2020-11-24,0.602843075515187,0.637885445233797,0.673903808451945,"Si"
2020-11-25,0.615333317198432,0.651767663312882,0.689235124917196,"Si"
2020-11-26,0.609198451664785,0.646511830734175,0.6849186138372,"Si"
2020-11-27,0.64029426418424,0.679659515558635,0.720182500516401,"Si"
2020-11-28,0.670114882862311,0.711508572349843,0.754125244511417,"Si"
2020-11-29,0.698047285192127,0.741393224963238,0.786026362681904,"Si"
2020-11-30,0.689439593987238,0.733559935071225,0.779029295441379,"Si"
2020-12-01,0.691724270034349,0.736943163905193,0.783573477639377,"Si"
2020-12-02,0.697890572851701,0.744331878559102,0.792247960596635,"Si"
2020-12-03,0.689713728728647,0.736896516081903,0.785618219316522,"Si"
2020-12-04,0.677787823784307,0.725587287525102,0.774992322256844,"Si"
2020-12-05,0.693973471502741,0.743402810553647,0.794508473089706,"Si"
2020-12-06,0.698834598519844,0.749506869761388,0.801927502454206,"Si"
2020-12-07,0.709589747122251,0.761722640969223,0.815677257829429,"Si"
2020-12-08,0.70160013109516,0.754500681656397,0.80929661514043,"Si"
2020-12-09,0.699716893805322,0.753619182316937,0.809493077744962,"Si"
2020-12-10,0.748656332253719,0.805504283658573,0.864402939326871,"Si"
2020-12-11,0.742023009909575,0.79964884605156,0.85939898329264,"Si"
2020-12-12,0.745117777683204,0.803861440046954,0.864802218404914,"Si"
2020-12-13,0.739723020636299,0.799234209874617,0.86101501046993,"Si"
2020-12-14,0.737694346003149,0.798106819632513,0.860862998407179,"Si"
2020-12-15,0.766582008089375,0.829154730983438,0.894147328423436,"Si"
2020-12-16,0.773092893954875,0.836877924794505,0.903155288112457,"Si"
2020-12-17,0.744131622293433,0.807625413123004,0.87368152423351,"Si"
2020-12-18,0.753974890021943,0.818830248814917,0.886323235453656,"Si"
2020-12-19,0.773131415770673,0.839755194783365,0.909093236435998,"Si"
2020-12-20,0.826721891684087,0.896520722950647,0.969107869255243,"Si"
2020-12-21,0.892607732478935,0.965887585035438,1.04201709725957,"Si"
2020-12-22,0.928660540389043,1.00391162922195,1.08205254752354,"Si"
2020-12-23,0.954686401499243,1.03124864930477,1.11072191193405,"Si"
2020-12-24,1.02910018316253,1.10860881812717,1.19103388974256,"Si"
2020-12-25,1.07239632017204,1.15325485089722,1.23701047582412,"Si"
2020-12-26,1.08656248656815,1.16736500421872,1.25102429303001,"Si"
2020-12-27,1.12792958012328,1.20945130810507,1.2937770373273,"Si"
2020-12-28,1.20448537433085,1.2876575763823,1.37356717507494,"Si"
2020-12-29,1.22719325296817,1.30976836633691,1.39499402592214,"Si"
2020-12-30,1.21980860940607,1.3005830152811,1.38391028998806,"Si"
2020-12-31,1.17766350542267,1.25547807851402,1.3357468136036,"Si"
2021-01-01,1.175745443594,1.25204117418522,1.33070139020148,"Si"
2021-01-02,1.15849041020197,1.2328546474222,1.30949939223305,"Si"
2021-01-03,1.13859279005497,1.21105222443167,1.28571525616467,"Si"
2021-01-04,1.0525753653377,1.121165721099,1.1918904258996,"Si"
2021-01-05,1.00593164756861,1.07218412216973,1.14051956585562,"Si"
2021-01-06,0.9832916116073,1.0482278444223,1.11521100190971,"Si"
2021-01-07,0.973215584082524,1.03741700217197,1.10364006605221,"Si"
2021-01-08,0.937735306559617,1.00048243780129,1.06523282027717,"Si"
2021-01-09,0.928217281777796,0.990500531749027,1.05477758359442,"Si"
2021-01-10,0.910235544511902,0.971864627595194,1.03548383578563,"Si"
2021-01-11,0.897942813259904,0.959193236541185,1.02243583316154,"Si"
2021-01-12,0.888769718071682,0.949817791253575,1.0128648662488,"Si"
2021-01-13,0.889432410288764,0.950669181302522,1.01391567737599,"Si"
2021-01-14,0.897107797576021,0.958800681604012,1.02251596684654,"Si"
2021-01-15,0.909968028829397,0.972290485654094,1.03664793607052,"Si"
2021-01-16,0.928313176056311,0.991417487444038,1.05656744243458,"Si"
2021-01-17,0.923042156002901,0.986077311220833,1.0511649767746,"Si"
2021-01-18,0.970918644707361,1.03563531717566,1.10241039678635,"Si"
2021-01-19,1.03083729230715,1.09745182044091,1.16612249253013,"Si"
2021-01-20,1.12449015283145,1.19375412344402,1.26505887805311,"Si"
2021-01-21,1.15321488564117,1.22272246928429,1.29423530499148,"Si"
2021-01-22,1.20077704747199,1.27081288275205,1.34280576482678,"Si"
2021-01-23,1.21853619998846,1.28797684523711,1.35931460220068,"Si"
2021-01-24,1.22021280709314,1.28846063177592,1.35853936933782,"Si"
2021-01-25,1.22944046052161,1.29664625867643,1.36561524263304,"Si"
2021-01-26,1.22466164114908,1.29041311288189,1.35785967146367,"Si"
2021-01-27,1.16099563569719,1.22376036644527,1.28815409178197,"Si"
2021-01-28,1.15313841261798,1.21458619581951,1.27760655911166,"Si"
2021-01-29,1.11994283508325,1.17951596217837,1.24061106104638,"Si"
2021-01-30,1.08414200817581,1.14191315025997,1.2011627793313,"Si"
2021-01-31,1.06524112099452,1.12180444148917,1.17981035329326,"Si"
2021-02-01,1.1004432166489,1.1573111548875,1.21559159295887,"Si"
2021-02-02,1.10640069181243,1.16278941856717,1.2205599392094,"Si"
2021-02-03,1.11574249739596,1.17172102515358,1.22905043597594,"Si"
2021-02-04,1.13532763293291,1.19112044327383,1.2482326989768,"Si"
2021-02-05,1.12081318410062,1.17554539608956,1.23156400325054,"Si"
2021-02-06,1.14029869631885,1.19480360228239,1.25056307214068,"Si"
2021-02-07,1.15599710995009,1.21014427521108,1.26551334641157,"Si"
2021-02-08,1.10317190302401,1.15533617550549,1.20868854498371,"Si"
2021-02-09,1.05635422431633,1.10677437272683,1.15835344090371,"Si"
2021-02-10,1.04069113928688,1.09023620913078,1.14091723011261,"Si"
2021-02-11,0.969968057138683,1.01741941623296,1.06598800618812,"Si"
2021-02-12,0.943004310542023,0.989572249053889,1.03724672413672,"Si"
2021-02-13,0.883896022466134,0.92890065633282,0.975007070247852,"Si"
